time,hvac_reaZonNor_V_flow_y
980880,0.29532013687542213
980910,0.2953197557513179
980940,0.29531937536979425
980970,0.2953189955901033
981000,0.2953186161723597
981030,0.29531823689990583
981060,0.29531785743239103
981090,0.29531747769241884
981120,0.2953170976374176
981150,0.2953167171859798
981180,0.29531633634149684
981210,0.2953159551994275
981240,0.2953155738557688
981270,0.2953151924139962
981300,0.2953148110334625
981330,0.2953144299075435
981360,0.2953140492337108
981390,0.2953136692337606
981420,0.29531329016779656
981450,0.2953129123098908
981480,0.29531253596169876
981510,0.29531216143645156
981540,0.2953117890699263
981570,0.2953114192145049
981600,0.29531105223911225
981630,0.2953106885288534
981660,0.29531032848443073
981690,0.2953099725448072
981720,0.29530963650022185
981750,0.2953093381188377
981780,0.2953090805826632
981810,0.2953088616506083
981840,0.29530867766752134
981870,0.29530852403421565
981900,0.2953083956782321
981930,0.2953082874652853
981960,0.29530819500670474
981990,0.295308117701015
982020,0.2953080626337874
982050,0.29530804198170774
982080,0.29530806538182053
982110,0.2953081347498163
982140,0.2953082425757419
982170,0.2953083771617666
982200,0.29530852400861607
982230,0.2953086698871524
982260,0.2953088042900113
982290,0.2953089202854801
982320,0.2953090143234364
982350,0.2953090855795956
982380,0.2953091354717771
982410,0.2953091667308937
982440,0.2953091831207261
982470,0.29530918905508297
982500,0.29530918902553593
982530,0.2953091878238424
982560,0.29530919017037643
982590,0.295309201316299
982620,0.29530922697302636
982650,0.2953092726984039
982680,0.29530934307787216
982710,0.2953094413159834
982740,0.2953095693160792
982770,0.295309727945211
982800,0.29530991759612524
982830,0.2953101444913167
982860,0.2953104170531151
982890,0.29531073352659554
982920,0.2953110907304604
982950,0.2953114855122744
982980,0.295311914892997
983010,0.2953123762121405
983040,0.2953128671297443
983070,0.29531338542663643
983100,0.2953139292250754
983130,0.2953144967482534
983160,0.2953150863341307
983190,0.29531569643765126
983220,0.2953163255559838
983250,0.2953169723091077
983280,0.2953176353039677
983310,0.2953183131696789
983340,0.2953190045313644
983370,0.2953197079973643
983400,0.29532042215377613
983430,0.29532114556252126
983460,0.2953218767663428
983490,0.2953226142995104
983520,0.2953233566992838
983550,0.29532410251624464
983580,0.2953248503236841
983610,0.29532559872665115
983640,0.2953263463716546
983670,0.2953270919574058
983700,0.29532783424646364
983730,0.2953285720774964
983760,0.295329304377911
983790,0.2953300301762654
983820,0.2953307486145019
983850,0.2953314589593939
983880,0.2953321606132999
983910,0.2953328531245847
983940,0.2953335361940217
983970,0.29533420968587776
984000,0.2953348736338749
984030,0.29533552824677567
984060,0.29533617391077904
984090,0.29533681118710997
984120,0.2953374408047746
984150,0.29533806365054927
984180,0.2953386807582983
984210,0.29533929329887854
984240,0.2953399025699998
984270,0.2953405099848701
984300,0.2953411170578757
984330,0.2953417253869569
984360,0.29534233663265425
984390,0.2953429524943729
984420,0.2953435746848024
984450,0.2953442049026373
984480,0.29534484480439005
984510,0.29534549597537807
984540,0.2953461599001502
984570,0.29534683793296895
984600,0.2953475312686616
984630,0.2953482323002563
984660,0.29534892991240125
984690,0.2953496207768794
984720,0.29535031875929085
984750,0.2953511875077081
984780,0.29535212584354575
984810,0.295352996880168
984840,0.29535378441577315
984870,0.29535450842882155
984900,0.29535518985842335
984930,0.2953558456848125
984960,0.2953564855545441
984990,0.29535711242982854
985020,0.29535772760955525
985050,0.2953583308607772
985080,0.29535892171431466
985110,0.2953595000212923
985140,0.29536006579647345
985170,0.2953606192628067
985200,0.2953611607114432
985230,0.29536169043086297
985260,0.2953622087473085
985290,0.29536271592401553
985320,0.2953632122454725
985350,0.29536369796217476
985380,0.2953641733550784
985410,0.29536463869146307
985440,0.29536509426855967
985470,0.2953655403784643
985500,0.2953659773388235
985530,0.29536640546637005
985560,0.2953668250991094
985590,0.29536723657685493
985620,0.2953676402570546
985650,0.2953680365002288
985680,0.2953684256812259
985710,0.2953688081648361
985740,0.29536918436837467
985770,0.29536955466803244
985800,0.2953699194571408
985830,0.2953702791342195
985860,0.2953706340984334
985890,0.2953709847474183
985920,0.2953713314753096
985950,0.29537167467082626
985980,0.2953720147150291
986010,0.2953723519789964
986040,0.2953726868214715
986070,0.29537301958639206
986100,0.29537335060033687
986130,0.2953736801698679
986160,0.2953740085789005
986190,0.2953743360858446
986220,0.29537466292089815
986250,0.29537498928313305
986280,0.2953753153376505
986310,0.2953756412129579
986340,0.29537596699714364
986370,0.29537629273631383
986400,0.2953766184310557
986430,0.295376930161988
986460,0.29537721082632584
986490,0.29537745639271984
986520,0.29537766582942815
986550,0.2953778388600988
986580,0.29537797551072875
986610,0.2953780759555439
986640,0.2953781404184128
986670,0.2953781691287503
986700,0.29537816231132635
986730,0.2953781201878378
986760,0.29537804298100145
986790,0.2953779309185422
986820,0.2953777842362748
986850,0.2953776031803925
986880,0.2953773880091925
986910,0.29537713899424217
986940,0.2953768564214392
986970,0.29537654059176155
987000,0.2953761918221552
987030,0.295375810446353
987060,0.2953753968155822
987090,0.29537495129942515
987120,0.295374474286464
987150,0.29537396618514833
987180,0.29537342742425976
987210,0.2953728584536961
987240,0.29537225974485243
987270,0.29537163179122505
987300,0.29537097510871624
987330,0.29537029023605793
987360,0.2953695777350258
987390,0.29536883819074533
987420,0.2953680722116911
987450,0.2953672804298461
987480,0.29536646350071594
987510,0.2953656221031687
987540,0.29536475693933084
987570,0.29536386873435816
987600,0.29536295823616454
987630,0.2953620262149507
987660,0.29536107346291196
987690,0.2953601007935722
987720,0.2953591090413328
987750,0.295358099060716
987780,0.29535707172570563
987810,0.29535602792896287
987840,0.29535496858094495
987870,0.2953538946089959
987900,0.2953528069562989
987930,0.2953517065808277
987960,0.2953505944542445
987990,0.2953494715607744
988020,0.29534833889602674
988050,0.29534719746582877
988080,0.2953460482849495
988110,0.295344892372943
988140,0.29534373079557097
988170,0.29534257243138967
988200,0.29534142568583516
988230,0.29534029255834204
988260,0.2953391734934242
988290,0.2953380684493976
988320,0.2953369771447682
988350,0.29533589915691205
988380,0.29533483398945704
988410,0.29533378111126374
988440,0.29533273997811677
988470,0.2953317100479112
988500,0.2953306907936751
988530,0.2953296817155342
988560,0.2953286823518138
988590,0.2953276922892438
988620,0.2953267111719006
988650,0.2953257387091074
988680,0.2953247746817806
988710,0.29532381894746396
988740,0.29532287144382313
988770,0.29532193219080055
988800,0.29532100129130645
988830,0.2953200789307099
988860,0.2953191653749761
988890,0.29531826096770897
988920,0.2953173661261865
988950,0.2953164813363141
988980,0.29531560714694777
989010,0.2953147441631891
989040,0.2953138930394109
989070,0.29531305447148465
989100,0.2953122291888352
989130,0.295311417946148
989160,0.29531062151502924
989190,0.295309840675588
989220,0.2953090762081115
989250,0.2953083288850917
989280,0.29530759946347596
989310,0.2953068886773614
989340,0.2953061972312307
989370,0.29530552579380565
989400,0.2953048749925044
989430,0.29530424540871786
989460,0.2953036375738768
989490,0.29530305196622714
989520,0.29530248900859757
989550,0.29530194906691626
989580,0.2953014324496437
989610,0.29530093940803803
989640,0.29530047013725313
989670,0.2953000247781512
989700,0.29529960341994077
989730,0.29529920610337035
989760,0.295298832824594
989790,0.295298483539551
989820,0.2952981581686849
989850,0.2952978566020301
989880,0.2952975787045559
989910,0.2952973243231492
989940,0.2952970932861776
989970,0.29529688541647536
990000,0.2952967005324473
990030,0.29529653067614303
990060,0.29529636612206217
990090,0.2952962044276039
990120,0.2952960447595067
990150,0.29529588666575485
990180,0.29529572980638485
990210,0.29529557386707705
990240,0.29529541850534535
990270,0.2952952633281114
990300,0.2952951078888502
990330,0.29529495169183917
990360,0.29529479419806226
990390,0.29529463483115154
990420,0.29529447298304107
990450,0.29529430801979467
990480,0.29529413928756687
990510,0.29529396611914843
990540,0.2952937878412246
990570,0.2952936037823223
990600,0.29529341328149816
990630,0.29529321569771527
990660,0.29529301041982103
990690,0.2952927968768942
990720,0.2952925745488959
990750,0.29529234297704354
990780,0.29529210177434984
990810,0.2952918506353985
990840,0.295291589345558
990870,0.2952913177894168
990900,0.2952910359581717
990930,0.2952907439557932
990960,0.29529044200392923
990990,0.2952901304452944
991020,0.2952898097453321
991050,0.2952894804922392
991080,0.29528914339503937
991110,0.2952887992797008
991140,0.295288449083387
991170,0.2952880938463959
991200,0.2952877347023041
991230,0.2952873728660197
991260,0.2952870096197212
991290,0.29528664629706114
991320,0.29528628426546805
991350,0.29528592490682615
991380,0.29528556959664204
991410,0.2952852196818454
991440,0.29528487645767304
991470,0.29528454114355646
991500,0.2952842148586396
991530,0.29528389859702925
991560,0.29528359320324504
991590,0.2952832993482067
991620,0.29528301750612246
991650,0.2952827479329195
991680,0.2952824906463616
991710,0.29528224532022046
991740,0.2952820066813403
991770,0.29528177068589834
991800,0.2952815363960312
991830,0.2952813035866042
991860,0.29528107222920674
991890,0.2952808423786676
991920,0.29528061412857537
991950,0.29528038758433883
991980,0.29528016285169595
992010,0.29527994003395475
992040,0.2952797192321417
992070,0.2952795005456781
992100,0.29527928407316184
992130,0.29527906991278213
992160,0.2952788581625967
992190,0.2952786489205939
992220,0.29527844228468575
992250,0.2952782383526523
992280,0.295278037222072
992310,0.295277838990239
992340,0.29527764375414195
992370,0.29527745161047103
992400,0.29527726265558357
992430,0.29527707698556604
992460,0.2952768946962207
992490,0.295276715883135
992520,0.2952765406418127
992550,0.2952763690676403
992580,0.29527620125608756
992610,0.29527603730276314
992640,0.29527587730356086
992670,0.29527572135488095
992700,0.2952755695536932
992730,0.29527542199782125
992760,0.2952752787861092
992790,0.2952751400186573
992820,0.2952750057970792
992850,0.2952748762249182
992880,0.295274751408342
992910,0.295274631455863
992940,0.2952745164784085
992970,0.29527440658950815
993000,0.2952743019057384
993030,0.29527420254703474
993060,0.2952741086371362
993090,0.2952740203039319
993120,0.2952739376799326
993150,0.2952738609026046
993180,0.2952737901147437
993210,0.2952737254648848
993240,0.2952736671076488
993270,0.29527361520402684
993300,0.2952735699217068
993330,0.29527353143534335
993360,0.295273499926711
993390,0.29527347558497413
993420,0.2952734586067844
993450,0.2952734491962943
993480,0.29527344756526125
993510,0.29527345393191456
993540,0.2952734685246482
993570,0.2952734915767463
993600,0.29527352332888573
993630,0.2952735640038954
993660,0.29527362685424985
993690,0.29527372410576896
993720,0.29527384452143907
993750,0.29527397324823396
993780,0.2952741012855155
993810,0.29527422492653127
993840,0.2952743443274543
993870,0.29527446134974605
993900,0.2952745778656559
993930,0.2952746952084339
993960,0.29527481434409203
993990,0.29527493575668873
994020,0.29527505959740735
994050,0.2952751858502838
994080,0.2952753144435028
994110,0.2952754453060385
994140,0.2952755783954602
994170,0.295275713706062
994200,0.295275851271248
994230,0.2952759911528301
994260,0.2952761334402534
994290,0.29527627823530483
994320,0.295276425645296
994350,0.2952765757804587
994380,0.29527672874735217
994410,0.295276884643474
994440,0.29527704355371576
994470,0.2952772055478947
994500,0.29527737067920773
994530,0.295277538983552
994560,0.2952777104792625
994590,0.2952778851673067
994620,0.29527806303190274
994650,0.29527824404119296
994680,0.295278428148243
994710,0.295278615292097
994740,0.29527880539889456
994770,0.29527899838307153
994800,0.29527919414873405
994830,0.295279392590796
994860,0.29527959359622147
994890,0.2952797970450511
994920,0.2952800028113457
994950,0.29528021076419986
994980,0.29528042076858063
995010,0.29528063268642435
995040,0.2952808463774277
995070,0.2952810616999007
995100,0.2952812785115926
995130,0.29528149667039244
995160,0.2952817160348844
995190,0.29528193646502
995220,0.29528215782260453
995250,0.2952823799716921
995280,0.2952826027790296
995310,0.29528282697647706
995340,0.29528305761077694
995370,0.2952832972001709
995400,0.29528354623402897
995430,0.29528380479592437
995460,0.29528407276575036
995490,0.29528434981132284
995520,0.29528463546139044
995550,0.29528492914357074
995580,0.29528523018722835
995610,0.2952855378290707
995640,0.2952858512283726
995670,0.29528616948274816
995700,0.2952864916424959
995730,0.2952868167244624
995760,0.29528714372580117
995790,0.29528747163685115
995820,0.2952877994537628
995850,0.2952881261900437
995880,0.2952884508873111
995910,0.29528877262529574
995940,0.2952890905306941
995970,0.295289403785173
996000,0.29528971163221013
996030,0.2952900133830375
996060,0.2952903084213581
996090,0.29529059620709724
996120,0.2952908762790238
996150,0.2952911482563917
996180,0.2952914118395149
996210,0.29529166680948016
996240,0.29529191302682717
996270,0.29529215042949275
996300,0.2952923790298258
996330,0.2952925989110749
996360,0.29529281022301546
996390,0.29529301317723683
996420,0.29529320804175113
996450,0.2952933951354193
996480,0.2952935748219632
996510,0.2952937475038173
996540,0.2952939136158559
996570,0.29529407361914106
996600,0.2952942279946644
996630,0.2952943772373451
996660,0.2952945218501461
996690,0.2952946623384966
996720,0.29529479920510204
996750,0.2952949329451364
996780,0.29529506404176786
996810,0.29529519296230833
996840,0.2952953201545998
996870,0.29529544604413505
996900,0.2952955710313183
996930,0.2952956954894399
996960,0.2952958197628727
996990,0.295295944165651
997020,0.2952960689803737
997050,0.2952961944572343
997080,0.29529632081325075
997110,0.29529644823156426
997140,0.29529657686052385
997170,0.2952967068128948
997200,0.2952968381646648
997230,0.2952969709998611
997260,0.29529707735999605
997290,0.295297130348285
997320,0.29529715289205394
997350,0.2952971729939085
997380,0.29529720837963086
997410,0.29529726311020715
997440,0.29529733497051547
997470,0.29529741926008185
997500,0.2952975119886348
997530,0.2952976104399599
997560,0.29529771352631956
997590,0.29529782091597373
997620,0.2952979327233258
997650,0.2952980491025197
997680,0.2952981701199809
997710,0.29529829572394106
997740,0.2952984257262389
997770,0.29529855986731807
997800,0.29529869782692114
997830,0.29529883921991923
997860,0.2952989836341034
997890,0.29529913066251384
997920,0.2952992799166499
997950,0.2952994310290526
997980,0.29529958365473263
998010,0.2952997374743531
998040,0.2952998921977868
998070,0.29530004756610523
998100,0.2953002033520495
998130,0.29530035935956467
998160,0.29530051542279206
998190,0.2953006714043687
998220,0.29530082719358103
998250,0.29530098270438015
998280,0.2953011378734742
998310,0.2953012926586213
998340,0.29530144703651967
998370,0.2953016010003369
998400,0.2953017545569896
998430,0.2953019077249028
998460,0.2953020605326101
998490,0.295302213018088
998520,0.29530236522786063
998550,0.2953025172155485
998580,0.2953026690401129
998610,0.2953028207640445
998640,0.29530297245182424
998670,0.2953031241689582
998700,0.295303275980715
998730,0.29530342795099507
998760,0.29530358014126185
998790,0.2953037326095985
998820,0.295303885409882
998850,0.29530403859113175
998880,0.29530419219691223
998910,0.295304346264827
998940,0.29530450082608145
998970,0.29530465590512917
999000,0.2953048115193597
999030,0.2953049676789947
999060,0.29530512438688666
999090,0.29530528163851194
